Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority
LOC0480,Patna City Hospital,Hospital,Patna,Bihar,25.478672,85.190617,Private,9,9,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,92.4,Average,Average,High,No,No,Yes,No,No,Medium,5,772,3,89,14,1,5,5,20,Average,Yes,100,Excellent,Low
LOC0481,Delhi Bus Depot,Bus Stop,Delhi,Delhi,28.814734,76.997111,Public,10,2,1,No,Yes,No,No,No,Yes,Yes,No,80.6,Poor,Average,Medium,Yes,Yes,No,Yes,Yes,High,4,2160,2,10.6,18,5,2.7,2.5,5,Average,No,46.8,Poor,High
LOC0482,Chennai Tehsil Office,Government Office,Chennai,Tamil Nadu,13.171013,80.349146,Public,46,20,3,No,No,No,No,No,No,No,No,72.4,Average,Poor,Medium,No,No,No,Yes,Yes,Low,25,4370,19,52.4,12,4,2.2,2.3,9,NA,Partial,28.1,Poor,High
LOC0483,Chennai Tehsil Office,Government Office,Chennai,Tamil Nadu,13.158677,80.323913,Public,32,13,1,No,No,No,No,Yes,No,No,No,80.9,Average,Poor,High,No,No,No,No,Yes,High,9,4977,21,42,21,7,2.6,2.7,3,NA,Yes,38.2,Poor,High
LOC0484,Thane Airport Terminal,Airport,Thane,Maharashtra,19.225536,73.009877,Private,19,19,4,Yes,No,Yes,Yes,No,Yes,Yes,Yes,,Average,Poor,Medium,Yes,No,Yes,Yes,Yes,Medium,10,12061,49,196.4,10,2,3.8,3.5,22,NA,Partial,76.8,Good,Medium
LOC0485,Chandigarh Grand Mall,Mall,Chandigarh,Chandigarh,30.690178,76.876355,Private,8,8,7,No,Yes,Yes,No,No,Yes,Yes,Yes,87.7,Good,Good,Medium,Yes,No,No,No,No,Low,22,7720,32,124,11,2,2.9,3.1,2,Good,Partial,87.4,Good,Low
LOC0486,Mysuru Degree College,College,Mysuru,Karnataka,12.189061,76.659283,Public,24,5,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,83.4,Good,Average,Low,Yes,Yes,No,No,Yes,High,7,4629,23,50.3,18,3,3.1,2.9,4,Good,No,72.9,Average,Medium
LOC0487,Delhi City Hospital,Hospital,Delhi,Delhi,28.835715,77.243934,Public,26,6,7,No,Yes,Yes,No,No,Yes,No,No,93.7,Average,Poor,Medium,Yes,Yes,No,No,Yes,High,9,3706,25,39.3,13,3,3,3,3,Good,Partial,61.4,Average,Medium
LOC0488,Nagpur Degree College,College,Nagpur,Maharashtra,21.210105,79.179111,Public,57,26,2,Yes,No,Yes,Yes,No,Yes,No,No,93.5,Average,Average,Low,Yes,No,Yes,No,Yes,High,7,3172,11,57.7,13,11,3.2,3.6,8,NA,No,48.5,Poor,High
LOC0489,Coimbatore City Park,Park,Coimbatore,Tamil Nadu,11.131574,76.897687,Public,47,8,1,Yes,No,No,Yes,No,Yes,No,No,89.3,Good,Average,Medium,Yes,No,No,Yes,Yes,High,23,2786,11,25,12,7,2.2,2,0,NA,Yes,68,Average,Medium
LOC0490,Thane Government College,College,Thane,Maharashtra,19.143428,72.982371,Private,25,21,3,No,No,Yes,Yes,No,Yes,No,No,85.7,Poor,Average,High,Yes,Yes,Yes,No,Yes,Medium,27,907,8,45,12,3,3.9,4.2,4,NA,Yes,69.7,Average,Medium
LOC0491,Thiruvananthapuram Central Station,Railway Station,Thiruvananthapuram,Kerala,8.417033,77.064613,Public,46,23,2,No,No,No,Yes,No,No,No,No,81.8,Good,Average,Low,No,No,No,Yes,No,Medium,7,11941,41,99.6,14,2,2.7,2.7,20,NA,Partial,43.8,Poor,High
LOC0492,Bhopal Junction,Railway Station,Bhopal,Madhya Pradesh,23.293875,77.389373,Public,36,9,1,Yes,No,Yes,No,No,No,No,No,83.6,Poor,Good,High,No,No,Yes,Yes,No,High,43,15484,63,107.8,14,5,2.7,3.1,5,NA,No,46,Poor,High
LOC0493,Coimbatore Central Station,Railway Station,Coimbatore,Tamil Nadu,10.95325,76.90022,Public,74,21,1,Yes,No,No,No,No,No,No,No,80.8,Poor,Good,Medium,Yes,No,Yes,Yes,Yes,High,8,8531,30,78.6,22,6,3.6,3.7,11,NA,No,34.9,Poor,High
LOC0494,Pune Tehsil Office,Government Office,Pune,Maharashtra,18.539494,73.845278,Public,30,22,1,Yes,No,No,No,No,No,No,No,77.7,Average,Good,Low,No,No,No,No,Yes,Low,16,4211,15,44.8,17,4,2.3,2.5,22,NA,No,35.6,Poor,High
LOC0495,Udaipur Plaza Mall,Mall,Udaipur,Rajasthan,24.730082,73.748613,Public,16,3,3,No,No,Yes,No,Yes,Yes,No,Yes,87.6,Average,Good,High,Yes,Yes,Yes,No,Yes,High,21,17304,69,133.6,15,5,3.7,3.5,15,NA,Yes,75.2,Good,Medium
LOC0496,Guwahati General Hospital,Hospital,Guwahati,Assam,26.250011,91.815738,Private,22,12,3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,89.3,Good,Good,High,Yes,Yes,Yes,No,Yes,Low,7,2762,12,81.9,13,3,3.2,3.3,16,Average,Yes,100,Excellent,Low
LOC0497,Pune Institute of Technology,College,Pune,Maharashtra,18.553818,73.759793,Private,70,21,3,No,No,No,No,No,No,Yes,Yes,81.9,Poor,Average,Low,No,No,No,No,Yes,Low,38,1026,5,60.5,15,6,2.3,2.5,8,NA,Partial,24.9,Poor,High
LOC0498,Guwahati Bus Stand,Bus Stop,Guwahati,Assam,26.003338,91.697893,Public,20,14,1,No,No,Yes,No,Yes,No,No,No,86.3,Average,Average,Medium,Yes,No,No,Yes,Yes,High,24,2765,10,14.8,18,11,2.3,2.6,11,NA,Yes,45,Poor,High
LOC0499,Bhopal Medical Center,Hospital,Bhopal,Madhya Pradesh,23.175706,77.456418,Public,24,11,7,No,Yes,Yes,No,No,Yes,No,Yes,80,Good,Good,Medium,No,No,No,No,No,Low,29,1471,17,85.7,11,3,2.4,2.6,11,Poor,Yes,73.3,Average,Medium
LOC0500,Pune College of Engineering,College,Pune,Maharashtra,18.65532,73.985746,Public,13,3,1,Yes,Yes,No,Yes,No,Yes,No,Yes,90.5,Poor,Good,Low,Yes,No,Yes,Yes,No,High,14,2587,17,45.9,22,5,3.8,3.7,9,Poor,Partial,62.6,Average,High
LOC0501,Kolkata Central Station,Railway Station,Kolkata,West Bengal,22.682455,88.270543,Public,64,27,3,Yes,No,Yes,No,No,Yes,No,No,89.5,Poor,Average,Medium,Yes,No,No,Yes,Yes,Medium,25,6726,30,79.5,10,5,1.3,1.4,6,NA,No,39.7,Poor,High
LOC0502,Chandigarh Public Garden,Park,Chandigarh,Chandigarh,30.861072,76.718717,Public,28,15,1,Yes,Yes,No,No,No,No,No,Yes,75.4,Poor,Average,High,Yes,No,No,No,Yes,Medium,14,726,2,19.1,23,5,3.6,3.6,20,Average,Yes,62.3,Average,Medium
LOC0503,Delhi Central Park,Park,Delhi,Delhi,28.819172,76.99798,Public,5,5,1,No,Yes,No,No,No,No,No,No,79.9,Average,Average,Medium,No,Yes,Yes,Yes,No,Low,15,733,4,20.6,8,1,2.3,2.4,18,Average,No,50.7,Poor,Medium
LOC0504,Thiruvananthapuram International Airport,Airport,Thiruvananthapuram,Kerala,8.673977,76.887949,Public,1,1,4,Yes,Yes,Yes,No,Yes,No,No,Yes,90.1,Poor,Average,High,Yes,No,Yes,Yes,Yes,High,18,4760,24,228.6,5,2,3.2,3,5,Average,Partial,79.9,Good,Medium
LOC0505,Chennai City Centre Mall,Mall,Chennai,Tamil Nadu,12.942537,80.286149,Private,20,17,6,Yes,Yes,Yes,No,No,No,Yes,Yes,90.8,Good,Good,High,No,No,No,Yes,No,High,7,10772,45,132.6,13,1,3.1,3.3,9,Good,Partial,94.9,Excellent,Low
LOC0506,Pune Botanical Garden,Tourist Attraction,Pune,Maharashtra,18.541847,73.722435,Public,23,9,1,No,No,Yes,No,No,Yes,No,No,89,Good,Average,Low,Yes,No,No,Yes,Yes,Low,7,764,2,18.8,12,5,2.6,2.6,19,NA,No,46.1,Poor,High
LOC0507,Chennai Lake View Point,Tourist Attraction,Chennai,Tamil Nadu,12.982036,80.226496,Public,121,20,1,Yes,No,No,No,Yes,No,No,No,85.9,Poor,Poor,Medium,Yes,No,No,Yes,No,High,9,2017,4,30.9,20,10,1.9,1.7,16,NA,No,13.8,Poor,High
LOC0508,Bhopal Lake View Point,Tourist Attraction,Bhopal,Madhya Pradesh,23.181106,77.450781,Public,133,34,1,No,Yes,No,No,No,No,No,No,73.5,Poor,Poor,Medium,Yes,Yes,Yes,Yes,No,Low,19,1123,2,21,21,5,2.1,2.4,9,Poor,Yes,27.8,Poor,High
LOC0509,Nagpur Public Garden,Park,Nagpur,Maharashtra,21.018951,79.090205,Public,35,5,1,No,No,No,No,No,No,No,Yes,73,Average,Average,Medium,Yes,No,No,No,Yes,Low,12,1336,7,16.2,20,4,2.5,2.8,0,NA,Partial,41.6,Poor,High
LOC0510,Udaipur Temple Complex,Tourist Attraction,Udaipur,Rajasthan,24.553359,73.735764,Public,99,28,1,No,Yes,No,No,No,No,No,Yes,73.3,Poor,Average,Medium,No,No,No,No,No,Low,9,2534,10,29.2,16,5,1.1,1.1,14,Good,Yes,34.8,Poor,High
LOC0511,Mysuru City Park,Park,Mysuru,Karnataka,12.395912,76.590151,Public,50,20,1,No,No,Yes,No,No,No,Yes,No,92,Good,Good,Low,Yes,No,Yes,No,Yes,Medium,9,348,2,20.4,15,6,2.4,2.5,23,NA,No,46.2,Poor,High
LOC0512,Thane Airport Terminal,Airport,Thane,Maharashtra,19.105463,72.992142,Public,6,6,6,Yes,Yes,Yes,Yes,No,No,No,Yes,99.5,Good,Average,Low,Yes,No,Yes,No,No,High,37,7624,37,190.8,9,0,5,4.8,9,Average,Yes,91.3,Excellent,Medium
LOC0513,Chennai City Centre Mall,Mall,Chennai,Tamil Nadu,13.185585,80.165895,Public,12,2,5,Yes,No,No,Yes,No,Yes,Yes,Yes,88.5,Good,Good,Medium,Yes,No,No,No,No,High,27,4992,14,94.8,13,4,3.5,3.5,1,NA,Yes,85.1,Good,Medium
LOC0514,Kolkata District Office,Government Office,Kolkata,West Bengal,22.458125,88.359116,Public,66,30,1,No,No,Yes,Yes,Yes,No,Yes,Yes,77.6,Average,Average,Low,Yes,No,No,Yes,Yes,Medium,23,2480,11,36.8,17,10,2.9,3,13,NA,Yes,52.3,Poor,High
LOC0515,Chandigarh Municipal Office,Government Office,Chandigarh,Chandigarh,30.715173,76.641993,Public,13,12,3,Yes,No,Yes,No,No,No,No,Yes,90.5,Poor,Good,Medium,Yes,No,No,No,No,Medium,18,3951,20,32.1,18,2,2.4,2.3,18,NA,No,50,Poor,High
LOC0516,Pune Tehsil Office,Government Office,Pune,Maharashtra,18.617078,73.840242,Public,17,17,3,No,Yes,No,No,No,No,No,Yes,81.6,Good,Poor,High,Yes,No,No,No,Yes,High,11,3030,4,37.9,16,5,3.2,3,23,Good,Partial,57.7,Average,Medium
LOC0517,Lucknow College of Engineering,College,Lucknow,Uttar Pradesh,26.901328,81.045482,Public,32,14,1,Yes,Yes,No,No,No,No,No,No,85.2,Poor,Good,Low,Yes,No,No,Yes,Yes,High,17,1714,2,49.9,15,5,3.5,3.2,5,Good,Yes,53.6,Poor,High
LOC0518,Hyderabad Public Garden,Park,Hyderabad,Telangana,17.326828,78.547889,Public,22,14,1,Yes,Yes,Yes,No,Yes,Yes,No,Yes,90.7,Good,Average,Medium,Yes,No,Yes,Yes,Yes,High,13,954,6,14.1,22,9,4.1,4.1,5,Average,Yes,91.6,Excellent,Medium
LOC0519,Udaipur Shopping Mall,Mall,Udaipur,Rajasthan,24.444935,73.820016,Private,15,5,3,No,Yes,Yes,Yes,Yes,Yes,Yes,No,87.8,Poor,Average,Low,Yes,Yes,No,Yes,Yes,Medium,17,11828,47,198,12,1,2.7,2.4,16,Average,Yes,69.8,Average,Medium
LOC0520,Mumbai Multispeciality Hospital,Hospital,Mumbai,Maharashtra,19.215381,72.787986,Public,41,20,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,101,Good,Average,Medium,Yes,Yes,Yes,No,No,Medium,23,1966,14,88.7,10,1,2.2,2,22,Average,Yes,94.8,Excellent,Low
LOC0521,Patna Airport Terminal,Airport,Patna,Bihar,25.676584,85.14285,Public,19,3,4,Yes,Yes,Yes,No,No,Yes,No,No,96.9,Average,Poor,Medium,Yes,No,No,Yes,Yes,Medium,9,4327,24,126.6,11,1,3.9,4.4,23,Average,Partial,71.1,Average,Medium
LOC0522,Jaipur Botanical Garden,Tourist Attraction,Jaipur,Rajasthan,26.944013,75.813822,Public,42,10,1,Yes,No,Yes,Yes,No,No,No,No,96.2,Poor,Average,Low,Yes,No,Yes,No,Yes,Medium,9,2557,11,18.2,12,2,2.2,2.6,5,NA,No,44.7,Poor,High
LOC0523,Pune Medical Center,Hospital,Pune,Maharashtra,18.403593,73.929694,Private,40,9,4,Yes,No,Yes,No,Yes,No,No,Yes,102.8,Average,Good,Medium,Yes,No,No,No,Yes,High,12,3427,18,107,15,8,3.2,3.5,6,NA,Yes,67.9,Average,High
LOC0524,Mumbai City Bus Stop,Bus Stop,Mumbai,Maharashtra,19.017736,72.828614,Public,12,12,1,No,Yes,Yes,No,Yes,No,No,No,89.2,Good,Average,Low,No,No,No,Yes,No,Medium,9,1732,14,14.4,9,4,2.3,2.5,13,Poor,Yes,56.8,Average,Medium
LOC0525,Patna Heritage Fort,Tourist Attraction,Patna,Bihar,25.728772,85.144373,Public,86,15,1,Yes,No,No,No,No,No,No,No,78,Good,Good,High,No,No,No,Yes,No,High,3,2765,11,23.5,24,12,2.1,2,17,NA,Partial,46.3,Poor,High
LOC0526,Mumbai College of Engineering,College,Mumbai,Maharashtra,19.08112,72.994376,Public,41,9,2,No,Yes,No,Yes,Yes,Yes,No,No,72.3,Poor,Average,Low,Yes,No,No,No,Yes,Low,13,1619,11,27.4,11,4,1.8,2,14,Poor,Partial,40.3,Poor,High
LOC0527,Mysuru Central Park,Park,Mysuru,Karnataka,12.169066,76.744533,Private,49,15,1,Yes,No,No,No,No,Yes,No,Yes,79,Poor,Average,Low,No,No,Yes,Yes,No,Low,19,634,6,17.5,12,2,3.6,3.7,17,NA,Yes,48.4,Poor,High
LOC0528,Bengaluru Grand Mall,Mall,Bengaluru,Karnataka,12.907754,77.725131,Private,16,16,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,83.1,Good,Average,High,Yes,No,No,Yes,Yes,Medium,13,6056,25,142.9,11,0,3.5,3.9,21,Average,Partial,100,Excellent,Low
LOC0529,Mumbai Medical Center,Hospital,Mumbai,Maharashtra,19.180541,72.855721,Public,50,15,3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,85.4,Average,Average,Low,Yes,No,No,No,Yes,High,21,569,2,86.3,15,8,2.7,2.6,14,NA,Yes,57.4,Average,High
LOC0530,Visakhapatnam Central Station,Railway Station,Visakhapatnam,Andhra Pradesh,17.658502,83.256644,Public,82,31,1,No,No,No,No,Yes,No,No,No,76,Poor,Good,Low,No,Yes,No,Yes,No,Medium,11,9957,42,67.3,22,9,1.8,1.9,15,NA,Partial,19.8,Poor,High
LOC0531,Lucknow City Park,Park,Lucknow,Uttar Pradesh,26.939867,80.872213,Private,26,10,1,Yes,No,No,No,Yes,Yes,Yes,No,81,Poor,Good,Low,No,Yes,No,Yes,Yes,High,12,507,2,19.9,16,3,3.1,3,10,NA,Yes,55.7,Average,High
LOC0532,Visakhapatnam Central Station,Railway Station,Visakhapatnam,Andhra Pradesh,17.643869,83.329724,Public,60,15,2,No,No,Yes,No,Yes,Yes,No,No,83,Poor,Good,Medium,No,No,No,Yes,Yes,Medium,37,11254,49,51.3,18,4,2.6,2.9,15,NA,Partial,45.2,Poor,High
LOC0533,Nashik International Airport,Airport,Nashik,Maharashtra,19.963825,73.912786,Public,3,3,5,Yes,Yes,Yes,No,No,Yes,No,Yes,97.3,Good,Good,Medium,Yes,Yes,Yes,No,No,High,8,17821,75,147.4,7,5,3.9,3.9,22,Good,Yes,98.6,Excellent,Medium
LOC0534,Delhi Bus Stand,Bus Stop,Delhi,Delhi,28.673594,76.992683,Private,25,15,1,Yes,Yes,No,Yes,No,No,No,No,85,Poor,Average,Medium,No,No,No,Yes,No,Medium,23,952,2,13.5,22,4,3.3,3.6,23,Poor,Yes,54.2,Poor,High
LOC0535,Jaipur Railway Station,Railway Station,Jaipur,Rajasthan,26.839854,75.675893,Public,35,19,2,No,No,No,No,No,No,No,No,73,Average,Average,Low,Yes,No,No,No,No,Low,28,5647,21,68.1,5,5,2.4,2.2,5,NA,No,23.6,Poor,High
LOC0536,Bengaluru Junction,Railway Station,Bengaluru,Karnataka,12.973067,77.528416,Public,34,5,2,No,No,No,Yes,No,Yes,No,No,81.5,Average,Poor,Low,No,No,No,Yes,Yes,Medium,38,9205,30,69.9,14,4,3.3,3.2,4,NA,Partial,37.9,Poor,High
LOC0537,Guwahati Lake View Point,Tourist Attraction,Guwahati,Assam,26.137609,91.643153,Private,42,10,1,Yes,No,No,No,No,No,No,No,75.3,Average,Average,Low,No,No,No,Yes,Yes,Low,8,2617,11,28,15,5,2.3,2.4,23,NA,No,31.4,Poor,High
LOC0538,Visakhapatnam City Bus Stop,Bus Stop,Visakhapatnam,Andhra Pradesh,17.811585,83.079112,Public,38,15,1,Yes,No,No,Yes,No,Yes,No,No,89.5,Average,Poor,Low,Yes,No,Yes,No,No,Medium,17,495,5,12.5,20,4,2.4,2.1,23,NA,Yes,44.6,Poor,High
LOC0539,Visakhapatnam District Office,Government Office,Visakhapatnam,Andhra Pradesh,17.662063,83.359168,Private,80,31,3,No,No,No,Yes,No,Yes,No,No,75.8,Good,Good,Low,No,Yes,Yes,Yes,No,Low,28,4786,22,54.1,15,1,3,3.1,7,NA,Yes,63.7,Average,Medium
LOC0540,Indore International Airport,Airport,Indore,Madhya Pradesh,22.625598,75.840161,Public,7,7,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,105.2,Poor,Average,Medium,Yes,No,Yes,No,Yes,High,27,9237,34,196.5,12,2,3.8,3.4,23,Average,Yes,82.9,Good,Medium
LOC0541,Thane Institute of Technology,College,Thane,Maharashtra,19.366581,72.943387,Private,31,20,3,Yes,Yes,Yes,No,No,No,No,No,94.9,Average,Good,Medium,Yes,Yes,Yes,No,Yes,High,5,651,8,54.7,17,5,4,4.3,5,Good,Yes,82.9,Good,Medium
LOC0542,Lucknow Medical Center,Hospital,Lucknow,Uttar Pradesh,26.967178,80.842919,Private,3,3,4,Yes,Yes,Yes,Yes,No,No,No,No,100.7,Good,Average,Medium,Yes,Yes,No,No,Yes,Medium,28,1584,11,105.5,10,1,3.9,4.1,10,Good,Yes,100,Excellent,Low
LOC0543,Kanpur Museum,Tourist Attraction,Kanpur,Uttar Pradesh,26.457045,80.197639,Public,126,22,1,No,No,No,No,No,No,No,No,74.4,Poor,Poor,High,Yes,No,No,Yes,Yes,High,19,1090,2,25.5,24,10,2.1,2.4,8,NA,Partial,12.5,Poor,High
LOC0544,Thane Junction,Railway Station,Thane,Maharashtra,19.153292,72.945117,Public,26,16,2,No,No,Yes,No,Yes,No,No,Yes,83.8,Average,Average,High,Yes,Yes,No,Yes,No,Low,23,10085,36,101.4,12,5,2.3,2.1,6,NA,No,56.4,Average,Medium
LOC0545,Bengaluru Railway Station,Railway Station,Bengaluru,Karnataka,12.961966,77.456699,Public,86,14,3,Yes,No,No,No,No,No,No,Yes,72.6,Average,Average,Medium,Yes,No,No,Yes,No,High,20,14841,62,107.1,16,6,1.9,1.5,2,NA,Partial,38,Poor,High
LOC0546,Nagpur Shopping Mall,Mall,Nagpur,Maharashtra,21.029201,79.234441,Public,18,14,4,Yes,Yes,Yes,No,Yes,No,No,Yes,101.8,Good,Poor,High,Yes,No,Yes,Yes,Yes,Medium,42,4639,9,71.4,13,2,3,3.3,19,Good,Yes,92.5,Excellent,Low
LOC0547,Nagpur Green Park,Park,Nagpur,Maharashtra,21.208219,79.02835,Public,28,20,1,Yes,No,Yes,No,Yes,No,No,No,92.1,Good,Poor,Low,No,Yes,Yes,No,Yes,Low,10,723,5,10.5,16,6,2.7,2.8,1,NA,No,52.2,Poor,High
LOC0548,Jaipur Heritage Fort,Tourist Attraction,Jaipur,Rajasthan,26.852184,75.77004,Public,183,46,1,No,No,No,Yes,Yes,No,No,No,66,Average,Poor,Medium,No,No,No,Yes,Yes,Low,21,1090,8,21.5,21,6,1,1,11,NA,Partial,28.4,Poor,High
LOC0549,Bhopal Airport Terminal,Airport,Bhopal,Madhya Pradesh,23.263494,77.419339,Private,18,8,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,87.1,Average,Good,Low,Yes,No,No,Yes,Yes,Medium,22,11949,45,286.3,1,0,2.6,2.3,1,Poor,Yes,83.9,Good,Medium
LOC0550,Pune City Park,Park,Pune,Maharashtra,18.383263,73.823806,Public,20,20,1,Yes,Yes,Yes,Yes,No,No,No,Yes,99,Average,Good,Low,Yes,Yes,No,No,Yes,Low,4,2933,7,23.2,17,4,2,2.1,13,Good,Partial,79,Good,Medium
LOC0551,Surat Medical Center,Hospital,Surat,Gujarat,21.076782,72.97145,Private,18,7,7,Yes,No,Yes,No,No,No,No,Yes,93.7,Poor,Average,Medium,Yes,Yes,No,Yes,Yes,High,17,2475,14,159.4,6,3,3.4,3.8,19,NA,Yes,62.4,Average,Medium
LOC0552,Thane International Airport,Airport,Thane,Maharashtra,19.0834,72.88662,Private,22,18,6,No,Yes,Yes,Yes,Yes,Yes,No,Yes,97,Average,Average,High,Yes,No,No,Yes,No,High,39,12570,55,260.7,1,2,3,3.4,0,Poor,Yes,86.8,Good,Low
LOC0553,Delhi Public Garden,Park,Delhi,Delhi,28.842152,77.223707,Public,32,19,1,No,No,No,No,No,No,Yes,No,71.7,Poor,Average,Medium,Yes,Yes,No,No,Yes,Medium,3,2376,6,24.9,10,5,2,2,1,NA,Partial,35,Poor,High
LOC0554,Kanpur Government College,College,Kanpur,Uttar Pradesh,26.525326,80.327989,Public,63,16,3,Yes,No,No,No,Yes,Yes,Yes,No,86.4,Poor,Average,Medium,No,No,Yes,Yes,No,Medium,33,2173,5,41.3,20,2,2.8,3,7,NA,Yes,56.1,Average,Medium
LOC0555,Ahmedabad Degree College,College,Ahmedabad,Gujarat,23.094889,72.482563,Private,57,17,3,No,Yes,Yes,Yes,No,Yes,Yes,No,83.1,Poor,Good,Medium,Yes,Yes,No,Yes,Yes,Low,36,939,11,52.5,13,3,2.4,2.5,15,Good,No,66.5,Average,Medium
LOC0556,Thane Railway Station,Railway Station,Thane,Maharashtra,19.143714,72.930797,Public,16,16,3,Yes,No,No,No,Yes,No,No,No,79.9,Poor,Average,High,No,Yes,No,Yes,Yes,Medium,5,18807,74,114.2,9,5,2.4,2.3,21,NA,No,46.3,Poor,High
LOC0557,Bhopal Domestic Airport,Airport,Bhopal,Madhya Pradesh,23.246286,77.284636,Public,29,8,6,No,No,No,No,Yes,Yes,No,Yes,80.9,Good,Average,Medium,No,No,No,Yes,Yes,Medium,23,15978,76,143,9,2,3.5,3.7,1,NA,Partial,65.8,Average,Medium
LOC0558,Visakhapatnam Airport Terminal,Airport,Visakhapatnam,Andhra Pradesh,17.768566,83.074666,Public,28,19,5,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,96.3,Good,Average,Medium,Yes,No,No,Yes,Yes,High,15,10518,48,217.8,4,1,3.5,3.3,9,Good,Yes,100,Excellent,Medium
LOC0559,Kanpur Tehsil Office,Government Office,Kanpur,Uttar Pradesh,26.514587,80.437437,Public,52,8,2,Yes,No,No,No,No,No,Yes,No,87.9,Poor,Average,Medium,Yes,No,No,Yes,Yes,Low,19,3004,13,33.1,17,3,2.7,3,3,NA,No,42,Poor,High
LOC0560,Kanpur City Centre Mall,Mall,Kanpur,Uttar Pradesh,26.464777,80.341966,Private,2,0,7,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,90.3,Poor,Average,Medium,No,No,No,Yes,No,High,16,4739,26,135.5,2,2,3.3,3.6,15,Good,Yes,86.1,Good,Medium
LOC0561,Surat College of Engineering,College,Surat,Gujarat,21.210562,72.972048,Public,55,25,3,Yes,No,Yes,Yes,Yes,No,Yes,No,98.3,Good,Average,Low,Yes,No,Yes,No,Yes,High,12,2010,7,33.2,20,7,2.4,2.2,3,NA,No,60.2,Average,High
LOC0562,Kochi Degree College,College,Kochi,Kerala,9.860425,76.321862,Public,45,11,3,No,Yes,No,No,No,No,No,Yes,75.4,Average,Good,High,Yes,Yes,No,Yes,Yes,Medium,14,663,2,44.5,19,3,3.7,4,12,Good,Yes,75,Good,Low
LOC0563,Guwahati Airport Terminal,Airport,Guwahati,Assam,26.192348,91.823936,Private,23,12,7,Yes,Yes,Yes,No,Yes,Yes,No,Yes,96.4,Good,Average,High,Yes,Yes,Yes,No,No,High,6,18455,82,227.7,9,7,4,4.1,20,Good,Yes,100,Excellent,Medium
LOC0564,Indore Heritage Fort,Tourist Attraction,Indore,Madhya Pradesh,22.772391,75.942432,Public,137,27,1,Yes,No,No,Yes,No,Yes,No,Yes,77.1,Average,Average,Low,Yes,No,No,Yes,Yes,Medium,9,1021,5,27.5,11,7,3,2.7,20,NA,No,43.8,Poor,High
LOC0565,Delhi Domestic Airport,Airport,Delhi,Delhi,28.702682,77.184222,Private,2,2,4,Yes,Yes,Yes,No,Yes,Yes,Yes,No,90,Average,Poor,Medium,Yes,Yes,Yes,Yes,Yes,Medium,15,3461,20,133.2,11,3,2.6,2.2,20,Average,Yes,84.1,Good,Medium
LOC0566,Udaipur Railway Station,Railway Station,Udaipur,Rajasthan,24.453866,73.678758,Public,19,5,2,Yes,Yes,No,No,Yes,Yes,Yes,No,86.3,Poor,Good,Low,Yes,No,Yes,Yes,No,Medium,19,16964,68,117.7,10,2,4.1,3.6,17,Poor,Partial,62.9,Average,Medium
LOC0567,Chennai City Bus Stop,Bus Stop,Chennai,Tamil Nadu,13.115564,80.187404,Public,26,23,1,No,No,No,No,No,No,No,No,76.2,Average,Average,Medium,Yes,Yes,No,No,Yes,High,15,978,2,11.3,19,7,2,2.1,18,NA,No,28,Poor,High
LOC0568,Surat Central Station,Railway Station,Surat,Gujarat,21.279121,72.929895,Public,34,24,3,No,No,Yes,No,No,Yes,Yes,No,76.3,Average,Average,Medium,No,No,No,Yes,Yes,High,44,10527,45,82.7,11,3,2.8,2.7,10,NA,Partial,51.8,Poor,High
LOC0569,Nagpur Shopping Mall,Mall,Nagpur,Maharashtra,21.254332,79.079745,Private,10,10,5,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,94.1,Good,Average,High,No,No,No,Yes,Yes,High,33,16829,63,150.6,8,1,4.4,4.3,3,Average,Partial,100,Excellent,Low
LOC0570,Bengaluru Airport Terminal,Airport,Bengaluru,Karnataka,13.001932,77.673895,Public,20,3,5,Yes,Yes,No,No,Yes,Yes,Yes,Yes,86.7,Good,Good,Medium,No,No,No,Yes,No,Medium,18,6555,33,123.5,9,1,3.8,3.9,14,Poor,Yes,90.9,Excellent,Low
